status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
660933270687803_1290336727747451,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1290336727747451/?type=3,2017-05-11 04:29:33,63,1,9,42,0,1,20,0,0
660933270687803_1290063004441490,,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1290063004441490/?type=3,2017-05-10 20:18:22,122,3,19,112,3,1,6,0,0
660933270687803_1289381744509616,#the_kiwi_jedi,Tested,video,https://www.facebook.com/testedcom/videos/10155030561875791/,2017-05-10 04:18:06,140,1,0,120,16,4,0,0,0
660933270687803_1288468024600988,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1288468024600988/?type=3,2017-05-09 03:22:05,184,6,51,142,10,0,31,0,0
660933270687803_1288229817958142,,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1288229817958142/?type=3,2017-05-08 19:19:04,221,3,39,188,10,0,23,0,0
660933270687803_1288077904640000,#the_kiwi_jedi,Star Wars The Last Jedi,photo,https://www.facebook.com/SWTLJ/photos/a.1332990303428368.1073741829.1332320606828671/1416572671736797/?type=3,2017-05-08 14:58:07,69,1,0,45,0,0,24,0,0
660933270687803_1287645588016565,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1287645588016565/?type=3,2017-05-08 04:17:43,124,3,15,84,1,0,39,0,0
660933270687803_1286419404805850,,,video,https://www.facebook.com/660933270687803/videos/1286419404805850/,2017-05-06 20:31:13,45,1,2,43,2,0,0,0,0
660933270687803_1285630458218078,,Your Daily Star Wars,video,https://www.facebook.com/YDStarWars/videos/1191995717592549/,2017-05-05 20:13:59,74,2,0,63,6,5,0,0,0
660933270687803_1285598074887983,,,video,https://www.facebook.com/660933270687803/videos/1285598074887983/,2017-05-05 19:26:39,51,1,4,31,5,0,15,0,0
660933270687803_1285337581580699,#the_kiwi_jedi,Diary of a Sith Chick,photo,https://www.facebook.com/SithChickDiary/photos/a.561073547368679.1073741829.437880816354620/925046794304684/?type=3,2017-05-05 13:55:23,188,3,0,165,23,0,0,0,0
660933270687803_1284758144971976,,HISTORY,video,https://www.facebook.com/HISTORY/videos/10154251610991184/,2017-05-04 22:08:38,357,5,0,295,45,16,1,0,0
660933270687803_1284509574996833,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1284509574996833/?type=3,2017-05-04 14:48:02,103,0,11,91,12,0,0,0,0
660933270687803_1284058978375226,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1284058978375226/?type=3,2017-05-04 04:39:43,92,0,20,76,7,0,7,0,2
660933270687803_1283797465068044,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1283797465068044/?type=3,2017-05-03 21:10:44,152,0,26,106,3,0,43,0,0
660933270687803_1282173438563780,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1282173438563780/?type=3,2017-05-02 03:51:58,31,3,2,24,6,1,0,0,0
660933270687803_1282016631912794,,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1282016631912794/?type=3,2017-05-01 22:18:35,167,5,21,151,11,4,1,0,0
660933270687803_1281181068663017,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1281181068663017/?type=3,2017-04-30 23:58:18,269,15,52,193,0,0,74,2,0
660933270687803_1280960978685026,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1280960978685026/?type=3,2017-04-30 16:38:26,79,10,20,50,2,0,27,0,0
660933270687803_1280316678749456,#the_kiwi_jedi,The Astromech Collection,photo,https://www.facebook.com/astromechcollection/photos/a.227407880678429.56321.223968007689083/1312411672178039/?type=3,2017-04-30 00:26:29,138,5,0,109,8,1,20,0,0
660933270687803_1280215365426254,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1280215365426254/?type=3,2017-04-29 20:59:07,29,1,2,24,2,2,0,0,1
660933270687803_1279018658879258,,The Star Wars Hub,video,https://www.facebook.com/TheStarWarsHub/videos/1012678942167957/,2017-04-28 11:25:52,436,18,0,368,43,25,0,0,0
660933270687803_1278543618926762,,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1278543618926762/?type=3,2017-04-27 21:48:51,91,7,4,78,6,7,0,0,0
660933270687803_1277766225671168,,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1277766225671168/?type=3,2017-04-27 02:01:12,40,2,1,37,1,2,0,0,0
660933270687803_1275302489250875,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1275302489250875/?type=3,2017-04-26 02:54:11,137,2,21,124,8,5,0,0,0
660933270687803_1269647943149663,,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1269647943149663/?type=3,2017-04-25 15:57:33,72,0,10,66,3,3,0,0,0
660933270687803_1269557106492080,,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1269557106492080/?type=3,2017-04-25 15:40:35,245,3,31,204,14,1,26,0,0
660933270687803_1268051959975928,,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1268051959975928/?type=3,2017-04-25 09:47:38,89,3,17,56,3,1,28,1,0
660933270687803_1265359193578538,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1265359193578538/?type=3,2017-04-24 20:48:00,95,1,25,59,1,0,35,0,0
660933270687803_1261590947288696,#the_kiwi_jedi,IGN,video,https://www.facebook.com/ign/videos/10154704950116633/,2017-04-21 05:21:42,100,0,0,73,5,0,22,0,0
660933270687803_1260989360682188,"Looks like we hit a major milestone overnight.
A HUGE Thank you goes out to all of you who has made this possible. On behalf of the Admins here at Star Wars The Force Awakens thank you for 50,000 page likes
SK
#the_kiwi_jedi",Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1260989360682188/?type=3,2017-04-20 14:22:31,219,1,7,201,18,0,0,0,0
660933270687803_1260391030742021,,Diary of a Sith Chick,photo,https://www.facebook.com/SithChickDiary/photos/a.561073547368679.1073741829.437880816354620/914219535387410/?type=3,2017-04-19 22:50:36,121,3,0,108,6,6,1,0,0
660933270687803_1260390340742090,Sk,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1260390340742090/?type=3,2017-04-19 22:48:49,97,1,39,82,3,3,8,1,0
660933270687803_1260209897426801,Let them fight,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1260209897426801/?type=3,2017-04-19 18:24:37,183,10,40,130,4,1,48,0,0
660933270687803_1260089017438889,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1260089017438889/?type=3,2017-04-19 15:11:02,114,4,9,88,15,2,9,0,0
660933270687803_1260007270780397,,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1260007270780397/?type=3,2017-04-19 13:32:09,306,9,65,240,9,4,50,1,2
660933270687803_1259395527508238,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1259395527508238/?type=3,2017-04-18 22:54:16,97,3,5,70,16,0,0,11,0
660933270687803_1259250320856092,Sk,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1259250320856092/?type=3,2017-04-18 18:41:04,129,1,8,116,4,9,0,0,0
660933270687803_1259092074205250,#the_kiwi_jedi,Star Wars - The Hobby,photo,https://www.facebook.com/starwarsthehobby/photos/a.878614418830400.1073741830.867094103315765/1626996850658816/?type=3,2017-04-18 14:58:04,18,0,0,15,2,1,0,0,0
660933270687803_1258190134295444,Grave yard,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1258190134295444/?type=3,2017-04-17 16:33:37,198,0,16,184,8,5,0,1,0
660933270687803_1258162874298170,Pizza,,video,https://www.facebook.com/660933270687803/videos/1258162874298170/,2017-04-17 15:45:21,49,1,12,29,2,0,18,0,0
660933270687803_1258070877640703,,,video,https://www.facebook.com/660933270687803/videos/1258070877640703/,2017-04-17 13:25:57,284,7,52,222,57,5,0,0,0
660933270687803_1257825700998554,,Tech Insider,video,https://www.facebook.com/techinsider/videos/737794779752214/,2017-04-17 07:22:14,374,4,0,331,33,8,2,0,0
660933270687803_1257261774388280,,Star Wars,video,https://www.facebook.com/starwars.es/videos/1377582488953987/,2017-04-16 18:25:15,547,15,0,379,69,3,95,1,0
660933270687803_1257060837741707,,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1257060837741707/?type=3,2017-04-16 12:52:30,32,0,6,25,3,1,2,1,0
660933270687803_1256799321101192,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1256799321101192/?type=3,2017-04-16 06:48:46,201,7,10,138,17,2,43,0,1
660933270687803_1256490784465379,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1256490784465379/?type=3,2017-04-15 21:47:40,136,3,7,117,13,0,6,0,0
660933270687803_1256386094475848,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1256386094475848/?type=3,2017-04-15 18:45:21,263,2,27,226,33,4,0,0,0
660933270687803_1256153161165808,,Photos from Star Wars The Force Awakens's post,photo,https://www.facebook.com/660933270687803/photos/a.660933627354434.1073741826.660933270687803/1256153087832482/?type=3,2017-04-15 12:22:53,508,12,113,416,64,27,1,0,0
660933270687803_1255601744554283,,,video,https://www.facebook.com/660933270687803/videos/1255601744554283/,2017-04-14 22:18:57,140,0,6,114,20,6,0,0,0
660933270687803_1255534824560975,,,video,https://www.facebook.com/660933270687803/videos/1255534824560975/,2017-04-14 20:16:40,110,0,7,89,13,6,1,1,0
660933270687803_1255327354581722,Sk,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1255327354581722/?type=3,2017-04-14 16:32:30,401,16,28,328,37,9,20,4,3
660933270687803_1255206511260473,,,video,https://www.facebook.com/660933270687803/videos/1255206511260473/,2017-04-14 14:44:58,237,6,30,185,42,10,0,0,0
660933270687803_1255012577946533,,Star Wars,video,https://www.facebook.com/StarWars/videos/1484172988300964/,2017-04-14 11:53:37,339,10,0,258,60,21,0,0,0
660933270687803_1254980511283073,https://youtu.be/zB4I68XVPzQ,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1254980511283073/?type=3,2017-04-14 11:29:09,271,1,40,230,40,1,0,0,0
660933270687803_1254951397952651,Sk,Photos from Star Wars The Force Awakens's post,photo,https://www.facebook.com/660933270687803/photos/a.660933627354434.1073741826.660933270687803/1254951147952676/?type=3,2017-04-14 11:07:51,242,5,43,208,29,4,1,0,0
660933270687803_1253687198079071,#the_kiwi_jedi,Star Wars The Last Jedi,photo,https://www.facebook.com/SWTLJ/photos/a.1332990303428368.1073741829.1332320606828671/1391152310945500/?type=3,2017-04-13 14:47:40,72,0,0,64,7,1,0,0,0
660933270687803_1252517754862682,#the_kiwi_jedi,Star Wars - The Hobby,photo,https://www.facebook.com/starwarsthehobby/photos/a.889696031055572.1073741832.867094103315765/1617848318240336/?type=3,2017-04-12 19:47:06,53,1,0,47,3,3,0,0,0
660933270687803_1252233494891108,,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1252233494891108/?type=3,2017-04-12 15:42:30,243,16,9,221,12,9,1,0,0
660933270687803_1251111415003316,,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1251111415003316/?type=3,2017-04-11 23:57:51,438,5,43,367,25,35,11,0,0
660933270687803_1250724808375310,"Reading the actual story about United Airlines is a disgrace to the industry but some of the memes floating around are just too good..
#the_kiwi_jedi",Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1250724808375310/?type=3,2017-04-11 17:00:54,143,10,38,95,0,0,48,0,0
660933270687803_1250482995066158,,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1250482995066158/?type=3,2017-04-11 12:55:24,207,27,53,109,6,3,85,0,4
660933270687803_1246644758783315,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1246644758783315/?type=3,2017-04-08 22:35:34,210,3,28,140,3,0,67,0,0
660933270687803_1244795852301539,#the_kiwi_jedi,IGN,video,https://www.facebook.com/ign/videos/10154662119676633/,2017-04-07 14:49:13,171,32,0,137,4,13,17,0,0
660933270687803_1242054432575681,,loonyelovegood: Rest in peace Carrie Fisher - Starstuff,link,http://the-jedi-order.tumblr.com/post/155064324215/loonyelovegood-rest-in-peace-carrie-fisher,2017-04-05 20:14:29,16,1,0,15,1,0,0,0,0
660933270687803_1242045465909911,Sk,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1242045465909911/?type=3,2017-04-05 20:00:22,46,4,10,34,0,0,12,0,0
660933270687803_1242021265912331,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1242021265912331/?type=3,2017-04-05 19:22:51,112,1,15,101,11,0,0,0,0
660933270687803_1240228916091566,"It's Rogue One Release day as of now here in new zealand. Now to wait for the shop to open so I can get me a copy.
#the_kiwi_jedi",Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1240228916091566/?type=3,2017-04-04 07:01:51,215,0,24,193,18,1,3,0,0
660933270687803_1238550976259360,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1238550976259360/?type=3,2017-04-02 15:37:08,72,2,24,52,2,1,17,0,0
660933270687803_1237543329693458,Sk,,video,https://www.facebook.com/660933270687803/videos/1237543329693458/,2017-04-01 18:24:09,16,1,1,12,1,0,3,0,0
660933270687803_1237283889719402,"Bb unit in the classics , droids ?",Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1237283889719402/?type=3,2017-04-01 12:49:52,163,0,12,133,3,15,12,0,0
660933270687803_1235778149869976,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1235778149869976/?type=3,2017-03-31 18:31:38,236,17,60,190,8,35,2,1,0
660933270687803_1236311786483279,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1236311786483279/?type=3,2017-03-31 16:28:43,318,4,33,266,35,17,0,0,0
660933270687803_1235777323203392,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1235777323203392/?type=3,2017-03-31 05:19:29,195,4,25,130,1,1,63,0,0
660933270687803_1235377849910006,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1235377849910006/?type=3,2017-03-30 19:57:09,256,7,30,215,33,6,2,0,0
660933270687803_1233741166740341,"Since other pages are posting it I guess we may as well to
#the_kiwi_jedi",Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1233741166740341/?type=3,2017-03-29 01:37:35,152,17,31,100,3,0,48,1,0
660933270687803_1232710740176717,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1232710740176717/?type=3,2017-03-27 21:35:30,211,7,38,134,3,2,72,0,0
660933270687803_1231500740297717,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1231500740297717/?type=3,2017-03-26 16:51:21,662,25,232,453,10,2,197,0,0
660933270687803_1230877013693423,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1230877013693423/?type=3,2017-03-26 01:53:35,277,10,31,189,6,0,82,0,0
660933270687803_1229894533791671,#the_kiwi_jedi,Star Wars The Last Jedi,photo,https://www.facebook.com/SWTLJ/photos/a.1332990303428368.1073741829.1332320606828671/1367420936651971/?type=3,2017-03-25 04:25:55,241,15,0,172,10,0,59,0,0
660933270687803_1229552397159218,"Who's the better Director?
Meme sent in by a fan
#the_kiwi_jedi",Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1229552397159218/?type=3,2017-03-24 19:33:12,712,25,25,479,165,1,8,0,59
660933270687803_1228431317271326,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1228431317271326/?type=3,2017-03-23 15:42:29,77,4,13,44,2,0,31,0,0
660933270687803_1226817974099327,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1226817974099327/?type=3,2017-03-22 04:12:04,426,15,42,376,42,7,1,0,0
660933270687803_1226195540828237,#the_kiwi_jedi,Music on Movies,video,https://www.facebook.com/musicpostsuk/videos/1251387781563424/,2017-03-21 12:18:18,166,14,0,104,7,0,54,0,1
660933270687803_1225568460890945,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1225568460890945/?type=3,2017-03-20 20:04:16,269,4,45,191,3,1,74,0,0
660933270687803_1224399637674494,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1224399637674494/?type=3,2017-03-19 14:08:31,212,7,64,147,5,0,60,0,0
660933270687803_1223806757733782,,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1223806757733782/?type=3,2017-03-18 23:19:48,587,17,315,410,9,2,166,0,0
660933270687803_1222790291168762,"Fantastic piece of artwork.
Not sure who the artist is
#the_kiwi_jedi",Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1222790291168762/?type=3,2017-03-17 21:28:51,61,2,3,55,3,3,0,0,0
660933270687803_1220651668049291,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1220651668049291/?type=3,2017-03-15 15:14:09,137,11,26,101,3,0,33,0,0
660933270687803_1220294131418378,,Mile Hi SITH academy,photo,https://www.facebook.com/milehisithacademy/photos/a.615762378438378.1073741825.615747148439901/1645516592129613/?type=3,2017-03-15 06:59:33,240,8,0,209,18,4,9,0,0
660933270687803_1220214128093045,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1220214128093045/?type=3,2017-03-15 04:40:12,123,1,7,67,3,1,52,0,0
660933270687803_1220007098113748,Sk,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1220007098113748/?type=3,2017-03-14 23:18:23,65,1,7,40,0,2,22,0,1
660933270687803_1217844638329994,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1217844638329994/?type=3,2017-03-12 19:16:07,168,3,25,113,3,1,51,0,0
660933270687803_1217735911674200,"Lol
#the_kiwi_jedi",Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1217735911674200/?type=3,2017-03-12 16:04:13,83,1,12,63,5,1,14,0,0
660933270687803_1216055411842250,,Star Wars The Last Jedi,photo,https://www.facebook.com/SWTLJ/photos/a.1332990303428368.1073741829.1332320606828671/1352344444826287/?type=3,2017-03-11 03:06:26,120,0,0,100,6,1,13,0,0
660933270687803_1215755931872198,,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1215755931872198/?type=3,2017-03-10 20:37:32,674,12,84,552,73,48,1,0,0
660933270687803_1215635295217595,"Caption this
#the_kiwi_jedi",Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1215635295217595/?type=3,2017-03-10 18:20:55,176,63,7,160,6,0,10,0,0
660933270687803_1214309135350211,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1214309135350211/?type=3,2017-03-09 18:19:54,135,6,16,95,6,0,34,0,0
660933270687803_1214138872033904,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1214138872033904/?type=3,2017-03-09 14:56:05,64,3,10,40,1,2,21,0,0
660933270687803_1212451698869288,Sk,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1212451698869288/?type=3,2017-03-08 08:37:04,375,3,47,330,35,10,0,0,0
660933270687803_1212268025554322,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1212268025554322/?type=3,2017-03-08 04:54:56,299,13,38,210,14,0,75,0,0
660933270687803_1211663895614735,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1211663895614735/?type=3,2017-03-07 15:23:49,93,6,20,60,1,0,32,0,0
660933270687803_1210779129036545,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1210779129036545/?type=3,2017-03-06 17:53:44,225,16,65,127,9,2,86,1,0
660933270687803_1209951682452623,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1209951682452623/?type=3,2017-03-05 22:33:59,543,73,668,335,6,2,199,1,0
660933270687803_1209717705809354,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1209717705809354/?type=3,2017-03-05 16:55:22,201,4,83,121,3,1,76,0,0
660933270687803_1208972819217176,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1208972819217176/?type=3,2017-03-04 21:27:18,329,11,40,223,8,4,94,0,0
660933270687803_1208671442580647,Sk,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1208671442580647/?type=3,2017-03-04 13:05:29,274,9,195,196,20,0,58,0,0
660933270687803_1207780142669777,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1207780142669777/?type=3,2017-03-03 14:56:10,284,11,88,181,0,1,101,0,1
660933270687803_1207234222724369,#the_kiwi_jedi,Star Wars - The Hobby,photo,https://www.facebook.com/starwarsthehobby/photos/a.889696031055572.1073741832.867094103315765/1566008070091028/?type=3,2017-03-03 03:20:09,19,0,0,15,3,1,0,0,0
660933270687803_1206879442759847,,Star Wars Fans of EU,link,http://facegifs.org/imgs/DJXb6tf.gif,2017-03-02 16:48:05,36,20,0,32,1,1,2,0,0
660933270687803_1205198692927922,#the_kiwi_jedi,Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1205198692927922/?type=3,2017-02-28 15:44:34,318,14,55,191,16,4,107,0,0
660933270687803_1204312403016551,"Alright team caption this
#the_kiwi_jedi",Timeline Photos,photo,https://www.facebook.com/660933270687803/photos/a.662087713905692.1073741829.660933270687803/1204312403016551/?type=3,2017-02-27 15:33:04,272,31,15,232,20,0,20,0,0
660933270687803_1203936916387433,#the_kiwi_jedi,Nerds of the Force,video,https://www.facebook.com/NerdsoftheForce/videos/1814850475403982/,2017-02-27 05:08:02,107,3,0,87,14,4,1,0,1
660933270687803_1203651686415956,"Remember to give our new page a like 
#the_kiwi_jedi",Star Wars The Last Jedi,photo,https://www.facebook.com/SWTLJ/photos/a.1332990303428368.1073741829.1332320606828671/1342180385842693/?type=3,2017-02-26 21:13:43,89,2,0,61,0,1,27,0,0
